metric,rank,noun,verb,average
metaphoricity,963,金銭,Xに浸す,1.7
metaphoricity,963,音,Xが流れ出る,1.7
metaphoricity,963,音,Xが湧く,1.7
metaphoricity,1040,アリ,Xを汲み取る,1.6
metaphoricity,1040,アリ,Xが流れ出る,1.6
metaphoricity,1040,アリ,Xを浴びせる,1.6
metaphoricity,1040,アリ,Xに溺れる,1.6
metaphoricity,1040,アリ,Xを飲む,1.6
metaphoricity,1040,ネコ,Xを汲み取る,1.6
metaphoricity,1040,ネコ,Xに沈む,1.6
metaphoricity,1040,ネコ,Xに浮く,1.6
metaphoricity,1040,におい,Xですすぐ,1.6
metaphoricity,1040,におい,Xを汲み取る,1.6
metaphoricity,1040,におい,Xが渦巻く,1.6
metaphoricity,1040,におい,Xに溺れる,1.6
metaphoricity,1040,におい,Xが滴る,1.6
metaphoricity,1040,ケーキ,Xが湧く,1.6
metaphoricity,1040,不安,Xが溜まる,1.6
metaphoricity,1040,不満,Xをかける,1.6
metaphoricity,1040,不満,Xが濁る,1.6
metaphoricity,1040,光,Xが流れる,1.6
metaphoricity,1040,労働,Xをかける,1.6
metaphoricity,1040,労働,Xを撒く,1.6
metaphoricity,1040,勇気,Xを注ぐ,1.6
metaphoricity,1040,勇気,Xを浴びせる,1.6
metaphoricity,1040,嫉妬,Xが澄む,1.6
metaphoricity,1040,安心,Xを汲み取る,1.6
metaphoricity,1040,安心,Xが渦巻く,1.6
metaphoricity,1040,安心,Xを飲む,1.6
metaphoricity,1040,岩,Xを撒く,1.6
metaphoricity,1040,岩,Xに浸る,1.6
metaphoricity,1040,希望,Xですすぐ,1.6
metaphoricity,1040,希望,Xが滲む,1.6
metaphoricity,1040,希望,Xに漬かる,1.6
metaphoricity,1040,意図,Xに浮く,1.6
metaphoricity,1040,意図,Xを浴びせる,1.6
metaphoricity,1040,愛,Xが溢れる,1.6
metaphoricity,1040,感情,Xに漬かる,1.6
metaphoricity,1040,憎悪,Xに浸る,1.6
metaphoricity,1040,憎悪,Xが満ちる,1.6
metaphoricity,1040,気持ち,Xを垂らす,1.6
metaphoricity,1040,泥,Xがほとばしる,1.6
metaphoricity,1040,泥,Xが渦巻く,1.6
metaphoricity,1040,睡眠,Xを啜る,1.6
metaphoricity,1040,絶望,Xが満ちる,1.6
metaphoricity,1040,羞恥心,Xに溺れる,1.6
metaphoricity,1040,金銭,Xに浸る,1.6
metaphoricity,1040,音,Xを浴びせる,1.6
metaphoricity,1085,アリ,Xを搾り出す,1.5
metaphoricity,1085,ネコ,Xを啜る,1.5
metaphoricity,1085,ネコ,Xを搾り出す,1.5
metaphoricity,1085,ケーキ,Xがしみる,1.5
metaphoricity,1085,ケーキ,Xがほとばしる,1.5
metaphoricity,1085,不満,Xを撒く,1.5
metaphoricity,1085,不満,Xを汲み取る,1.5
metaphoricity,1085,光,Xに浸す,1.5
metaphoricity,1085,労働,Xがしみる,1.5
metaphoricity,1085,勇気,Xをかける,1.5
metaphoricity,1085,勇気,Xに浸る,1.5
metaphoricity,1085,喜び,Xが満ちる,1.5
metaphoricity,1085,嫉妬,Xを啜る,1.5
metaphoricity,1085,嫉妬,Xが満ちる,1.5
metaphoricity,1085,岩,Xを注ぐ,1.5
metaphoricity,1085,恐怖,Xがほとばしる,1.5
metaphoricity,1085,恐怖,Xが滲む,1.5
metaphoricity,1085,意図,Xを啜る,1.5
metaphoricity,1085,憎悪,Xが滲む,1.5
metaphoricity,1085,楽しさ,Xに浮く,1.5
metaphoricity,1085,楽しさ,Xが満ちる,1.5
metaphoricity,1085,楽しさ,Xが滲む,1.5
metaphoricity,1085,気持ち,Xが滴る,1.5
metaphoricity,1085,油,Xが湧く,1.5
metaphoricity,1085,泥,Xが流れ出る,1.5
metaphoricity,1085,理解,Xを汲み取る,1.5
metaphoricity,1085,睡眠,Xがほとばしる,1.5
metaphoricity,1085,睡眠,Xを撒く,1.5
metaphoricity,1085,睡眠,Xを浴びせる,1.5
metaphoricity,1085,睡眠,Xが淀む,1.5
metaphoricity,1085,睡眠,Xが濁る,1.5
metaphoricity,1085,砂,Xをかける,1.5
metaphoricity,1085,砂,Xを搾り出す,1.5
metaphoricity,1085,砂,Xが満ちる,1.5
metaphoricity,1085,羞恥心,Xがほとばしる,1.5
metaphoricity,1085,羞恥心,Xが流れる,1.5
metaphoricity,1085,羞恥心,Xを浴びせる,1.5
metaphoricity,1085,羞恥心,Xが湧く,1.5
metaphoricity,1123,アリ,Xに沈む,1.4
metaphoricity,1123,ネコ,Xがしみる,1.4
metaphoricity,1123,ネコ,Xがほとばしる,1.4
metaphoricity,1123,ネコ,Xが溜まる,1.4
metaphoricity,1123,におい,Xが淀む,1.4
metaphoricity,1123,ケーキ,Xに沈む,1.4
metaphoricity,1123,ケーキ,Xが沸騰する,1.4
metaphoricity,1123,不安,Xを汲み取る,1.4
metaphoricity,1123,光,Xを撒く,1.4
metaphoricity,1123,光,Xに浮く,1.4
metaphoricity,1123,労働,Xを飲む,1.4
metaphoricity,1123,喜び,Xを汲み取る,1.4
metaphoricity,1123,嫉妬,Xがしみる,1.4
metaphoricity,1123,嫉妬,Xがほとばしる,1.4
metaphoricity,1123,嫉妬,Xに浸す,1.4
metaphoricity,1123,希望,Xを汲み取る,1.4
metaphoricity,1123,希望,Xが溢れる,1.4
metaphoricity,1123,快楽,Xを汲み取る,1.4
metaphoricity,1123,恐怖,Xを汲み取る,1.4
metaphoricity,1123,悲しみ,Xが湧く,1.4
metaphoricity,1123,情報,Xをかける,1.4
metaphoricity,1123,意図,Xを撒く,1.4
metaphoricity,1123,意図,Xを撒き散らす,1.4
metaphoricity,1123,意図,Xが溢れる,1.4
metaphoricity,1123,意図,Xを飲む,1.4
metaphoricity,1123,憎悪,Xがこぼれる,1.4
metaphoricity,1123,気持ち,Xを撒く,1.4
metaphoricity,1123,気持ち,Xを浴びせる,1.4
metaphoricity,1123,水,Xをかける,1.4
metaphoricity,1123,油,Xを汲み取る,1.4
metaphoricity,1123,油,Xが淀む,1.4
metaphoricity,1123,油,Xに漬かる,1.4
metaphoricity,1123,泥,Xが湧く,1.4
metaphoricity,1123,泥,Xが澄む,1.4
metaphoricity,1123,睡眠,Xを注ぐ,1.4
metaphoricity,1123,砂,Xが流れる,1.4
metaphoricity,1123,砂,Xに溺れる,1.4
metaphoricity,1123,金銭,Xが溜まる,1.4
metaphoricity,1161,ネコ,Xを撒く,1.3
metaphoricity,1161,ネコ,Xに浸す,1.3
metaphoricity,1161,におい,Xが溢れる,1.3
metaphoricity,1161,ケーキ,Xが満ちる,1.3
metaphoricity,1161,ケーキ,Xが澄む,1.3
metaphoricity,1161,不満,Xを垂らす,1.3
metaphoricity,1161,不満,Xに浮く,1.3
metaphoricity,1161,声,Xを搾り出す,1.3
metaphoricity,1161,嫉妬,Xを撒く,1.3
metaphoricity,1161,安心,Xを啜る,1.3
metaphoricity,1161,怒り,Xがほとばしる,1.3
metaphoricity,1161,恐怖,Xを飲む,1.3
metaphoricity,1161,情熱,Xが湧く,1.3
metaphoricity,1161,感情,Xに浮く,1.3
metaphoricity,1161,油,Xをかける,1.3
metaphoricity,1161,油,Xを撒く,1.3
metaphoricity,1161,油,Xが満ちる,1.3
metaphoricity,1161,泥,Xを搾り出す,1.3
metaphoricity,1161,泥,Xに浸す,1.3
metaphoricity,1161,睡眠,Xに浸る,1.3
metaphoricity,1161,空気,Xが溢れる,1.3
metaphoricity,1161,羞恥心,Xを搾り出す,1.3
metaphoricity,1183,アリ,Xですすぐ,1.2
metaphoricity,1183,アリ,Xをかける,1.2
metaphoricity,1183,アリ,Xがほとばしる,1.2
metaphoricity,1183,アリ,Xに浮く,1.2
metaphoricity,1183,ネコ,Xが溢れる,1.2
metaphoricity,1183,ネコ,Xが澄む,1.2
metaphoricity,1183,におい,Xを搾り出す,1.2
metaphoricity,1183,ケーキ,Xが流れる,1.2
metaphoricity,1183,ケーキ,Xに浸す,1.2
metaphoricity,1183,ケーキ,Xが渦巻く,1.2
metaphoricity,1183,ケーキ,Xが溢れる,1.2
metaphoricity,1183,不満,Xがほとばしる,1.2
metaphoricity,1183,光,Xがしみる,1.2
metaphoricity,1183,岩,Xを汲み取る,1.2
metaphoricity,1183,岩,Xが流れる,1.2
metaphoricity,1183,岩,Xが濁る,1.2
metaphoricity,1183,希望,Xがしみる,1.2
metaphoricity,1183,希望,Xを垂らす,1.2
metaphoricity,1183,希望,Xに浸す,1.2
metaphoricity,1183,希望,Xが澄む,1.2
metaphoricity,1183,悲しみ,Xを汲み取る,1.2
metaphoricity,1183,意図,Xが漏れる,1.2
metaphoricity,1183,時間,Xが流れる,1.2
metaphoricity,1183,油,Xに沈む,1.2
metaphoricity,1183,油,Xが澄む,1.2
metaphoricity,1183,油,Xを飲む,1.2
metaphoricity,1183,睡眠,Xをかける,1.2
metaphoricity,1183,砂,Xですすぐ,1.2
metaphoricity,1183,砂,Xに浸る,1.2
metaphoricity,1183,羞恥心,Xをかける,1.2
metaphoricity,1183,金銭,Xを注ぐ,1.2
metaphoricity,1214,ケーキ,Xに漬かる,1.1
metaphoricity,1214,不満,Xを撒き散らす,1.1
metaphoricity,1214,不満,Xに漬かる,1.1
metaphoricity,1214,労働,Xがほとばしる,1.1
metaphoricity,1214,労働,Xに浮く,1.1
metaphoricity,1214,希望,Xがほとばしる,1.1
metaphoricity,1214,意図,Xが溜まる,1.1
metaphoricity,1214,感情,Xを汲み取る,1.1
metaphoricity,1214,油,Xがしみる,1.1
metaphoricity,1214,泥,Xに漬かる,1.1
metaphoricity,1214,砂,Xに沈む,1.1
metaphoricity,1214,空気,Xが流れ出る,1.1
metaphoricity,1214,空気,Xが澄む,1.1
metaphoricity,1214,絶望,Xをかける,1.1
metaphoricity,1214,羞恥心,Xを汲み取る,1.1
metaphoricity,1214,言葉,Xをかける,1.1
metaphoricity,1230,アリ,Xがこぼれる,1.0
metaphoricity,1230,アリ,Xが溜まる,1.0
metaphoricity,1230,アリ,Xが漏れる,1.0
metaphoricity,1230,におい,Xが湧く,1.0
metaphoricity,1230,ケーキ,Xを垂らす,1.0
metaphoricity,1230,ケーキ,Xが滲む,1.0
metaphoricity,1230,ケーキ,Xが漏れる,1.0
metaphoricity,1230,ケーキ,Xを飲む,1.0
metaphoricity,1230,不満,Xが溢れる,1.0
metaphoricity,1230,不満,Xが漏れる,1.0
metaphoricity,1230,安心,Xが沸騰する,1.0
metaphoricity,1230,希望,Xに浮く,1.0
metaphoricity,1230,意図,Xを汲み取る,1.0
metaphoricity,1230,気持ち,Xを汲み取る,1.0
metaphoricity,1230,水,Xが淀む,1.0
metaphoricity,1230,水,Xが溢れる,1.0
metaphoricity,1230,油,Xが沸騰する,1.0
metaphoricity,1230,油,Xが滴る,1.0
metaphoricity,1230,泥,Xを垂らす,1.0
metaphoricity,1230,砂,Xを汲み取る,1.0
metaphoricity,1230,砂,Xを注ぐ,1.0
metaphoricity,1230,金銭,Xを撒き散らす,1.0
metaphoricity,1252,におい,Xを撒く,0.9
metaphoricity,1252,におい,Xに浮く,0.9
metaphoricity,1252,ケーキ,Xを汲み取る,0.9
metaphoricity,1252,ケーキ,Xが滴る,0.9
metaphoricity,1252,ケーキ,Xが濁る,0.9
metaphoricity,1252,不満,Xが溜まる,0.9
metaphoricity,1252,光,Xを浴びせる,0.9
metaphoricity,1252,水,Xを搾り出す,0.9
metaphoricity,1252,水,Xが溜まる,0.9
metaphoricity,1252,油,Xを垂らす,0.9
metaphoricity,1252,音,Xが漏れる,0.9
metaphoricity,1263,アリ,Xがしみる,0.8
metaphoricity,1263,アリ,Xが滴る,0.8
metaphoricity,1263,ネコ,Xが流れ出る,0.8
metaphoricity,1263,におい,Xを撒き散らす,0.8
metaphoricity,1263,ケーキ,Xを浴びせる,0.8
metaphoricity,1263,ケーキ,Xが淀む,0.8
metaphoricity,1263,労働,Xを垂らす,0.8
metaphoricity,1263,声,Xが漏れる,0.8
metaphoricity,1263,意図,Xをかける,0.8
metaphoricity,1263,水,Xがしみる,0.8
metaphoricity,1263,水,Xを撒き散らす,0.8
metaphoricity,1263,水,Xが渦巻く,0.8
metaphoricity,1263,水,Xが滴る,0.8
metaphoricity,1263,水,Xが濁る,0.8
metaphoricity,1263,油,Xが流れる,0.8
metaphoricity,1263,砂,Xがこぼれる,0.8
metaphoricity,1263,砂,Xが溢れる,0.8
metaphoricity,1263,砂,Xが漏れる,0.8
metaphoricity,1263,金銭,Xを撒く,0.8
metaphoricity,1263,音,Xが流れる,0.8
metaphoricity,1283,アリ,Xを撒く,0.7
metaphoricity,1283,アリ,Xが溢れる,0.7
metaphoricity,1283,アリ,Xに漬かる,0.7
metaphoricity,1283,におい,Xが満ちる,0.7
metaphoricity,1283,におい,Xが溜まる,0.7
metaphoricity,1283,ケーキ,Xに浸る,0.7
metaphoricity,1283,ケーキ,Xが溜まる,0.7
metaphoricity,1283,水,Xに浮く,0.7
metaphoricity,1283,水,Xが漏れる,0.7
metaphoricity,1283,油,Xを撒き散らす,0.7
metaphoricity,1283,油,Xに浸す,0.7
metaphoricity,1283,油,Xが濁る,0.7
metaphoricity,1283,泥,Xがしみる,0.7
metaphoricity,1283,泥,Xを撒き散らす,0.7
metaphoricity,1283,泥,Xが流れる,0.7
metaphoricity,1283,泥,Xが溜まる,0.7
metaphoricity,1283,泥,Xが滴る,0.7
metaphoricity,1283,砂,Xが流れ出る,0.7
metaphoricity,1283,音,Xをかける,0.7
metaphoricity,1302,アリ,Xを撒き散らす,0.6
metaphoricity,1302,アリ,Xに浸す,0.6
metaphoricity,1302,におい,Xが流れる,0.6
metaphoricity,1302,におい,Xが漏れる,0.6
metaphoricity,1302,ケーキ,Xですすぐ,0.6
metaphoricity,1302,ケーキ,Xを啜る,0.6
metaphoricity,1302,ケーキ,Xを撒き散らす,0.6
metaphoricity,1302,ケーキ,Xが流れ出る,0.6
metaphoricity,1302,不満,Xが澄む,0.6
metaphoricity,1302,希望,Xが濁る,0.6
metaphoricity,1302,情報,Xを汲み取る,0.6
metaphoricity,1302,水,Xがこぼれる,0.6
metaphoricity,1302,水,Xを注ぐ,0.6
metaphoricity,1302,水,Xに浸る,0.6
metaphoricity,1302,水,Xが満ちる,0.6
metaphoricity,1302,水,Xに漬かる,0.6
metaphoricity,1302,水,Xが澄む,0.6
metaphoricity,1302,油,Xを搾り出す,0.6
metaphoricity,1302,油,Xが溢れる,0.6
metaphoricity,1302,油,Xが滲む,0.6
metaphoricity,1302,砂,Xを撒く,0.6
metaphoricity,1302,砂,Xが溜まる,0.6
metaphoricity,1324,ケーキ,Xがこぼれる,0.5
metaphoricity,1324,ケーキ,Xを撒く,0.5
metaphoricity,1324,ケーキ,Xに浮く,0.5
metaphoricity,1324,情熱,Xをかける,0.5
metaphoricity,1324,時間,Xをかける,0.5
metaphoricity,1324,水,Xを撒く,0.5
metaphoricity,1324,水,Xに沈む,0.5
metaphoricity,1324,油,Xがこぼれる,0.5
metaphoricity,1324,油,Xが流れ出る,0.5
metaphoricity,1324,油,Xが溜まる,0.5
metaphoricity,1324,泥,Xがこぼれる,0.5
metaphoricity,1324,泥,Xを汲み取る,0.5
metaphoricity,1324,砂,Xを撒き散らす,0.5
metaphoricity,1324,金銭,Xをかける,0.5
metaphoricity,1338,アリ,Xを垂らす,0.4
metaphoricity,1338,ケーキ,Xをかける,0.4
metaphoricity,1338,ケーキ,Xを注ぐ,0.4
metaphoricity,1338,岩,Xをかける,0.4
metaphoricity,1338,情熱,Xを注ぐ,0.4
metaphoricity,1338,水,Xに浸す,0.4
metaphoricity,1338,水,Xが滲む,0.4
metaphoricity,1338,油,Xに浮く,0.4
metaphoricity,1338,泥,Xが溢れる,0.4
metaphoricity,1338,空気,Xが流れる,0.4
metaphoricity,1348,水,Xに溺れる,0.3
metaphoricity,1348,油,Xが漏れる,0.3
metaphoricity,1348,泥,Xが漏れる,0.3
metaphoricity,1351,水,Xですすぐ,0.2
metaphoricity,1351,水,Xを垂らす,0.2
metaphoricity,1351,水,Xが流れ出る,0.2
metaphoricity,1351,水,Xが湧く,0.2
metaphoricity,1355,水,Xを汲み取る,0.1
metaphoricity,1356,声,Xをかける,0.0
metaphoricity,1356,水,Xを啜る,0.0
metaphoricity,1356,水,Xが沸騰する,0.0
metaphoricity,1356,水,Xが流れる,0.0
metaphoricity,1356,水,Xを飲む,0.0
