noun,verb,metric,mean
意図,Xが漏れる,novelty,2.7000000000000000
絶望,Xを注ぐ,novelty,3.6000000000000000
光,Xを撒く,novelty,3.7000000000000000
理解,Xを搾り出す,novelty,3.0000000000000000
怒り,Xに漬かる,comprehensibility,1.2000000000000000
におい,Xに浸す,novelty,2.6000000000000000
アリ,Xを搾り出す,metaphoricity,1.5000000000000000
におい,Xが淀む,metaphoricity,1.4000000000000000
情熱,Xが滲む,metaphoricity,2.4000000000000000
喜び,Xに溺れる,novelty,1.7000000000000000
希望,Xが流れ出る,comprehensibility,1.2000000000000000
におい,Xが湧く,metaphoricity,1.00000000000000000000
泥,Xをかける,comprehensibility,3.8000000000000000
気持ち,Xに溺れる,metaphoricity,2.4000000000000000
情報,Xが沸騰する,comprehensibility,1.5000000000000000
光,Xがしみる,novelty,3.0000000000000000
ネコ,Xが流れる,novelty,3.5000000000000000
楽しさ,Xですすぐ,novelty,4.0000000000000000
悲しみ,Xが滲む,comprehensibility,2.1000000000000000
音,Xに浮く,metaphoricity,1.9000000000000000
泥,Xが淀む,comprehensibility,1.6000000000000000
絶望,Xが流れ出る,metaphoricity,2.0000000000000000
理解,Xが渦巻く,metaphoricity,1.7000000000000000
油,Xを撒き散らす,comprehensibility,3.3000000000000000
アリ,Xが渦巻く,novelty,1.9000000000000000
水,Xを撒く,metaphoricity,0.50000000000000000000
ケーキ,Xがしみる,novelty,3.4000000000000000
泥,Xに沈む,comprehensibility,2.8000000000000000
希望,Xを垂らす,novelty,3.7000000000000000
憎悪,Xを汲み取る,metaphoricity,1.9000000000000000
時間,Xを啜る,metaphoricity,2.2000000000000000
勇気,Xが澄む,novelty,3.7000000000000000
勇気,Xに漬かる,metaphoricity,2.6000000000000000
砂,Xを浴びせる,metaphoricity,2.1000000000000000
恐怖,Xを撒く,comprehensibility,1.6000000000000000
ネコ,Xを飲む,metaphoricity,2.4000000000000000
理解,Xを浴びせる,metaphoricity,2.4000000000000000
不安,Xが滴る,comprehensibility,1.5000000000000000
憎悪,Xが流れ出る,comprehensibility,2.6000000000000000
快楽,Xですすぐ,comprehensibility,0.50000000000000000000
アリ,Xを浴びせる,novelty,3.6000000000000000
水,Xに浮く,comprehensibility,3.8000000000000000
言葉,Xに沈む,novelty,2.8000000000000000
羞恥心,Xですすぐ,comprehensibility,0.60000000000000000000
恐怖,Xに浮く,metaphoricity,2.2000000000000000
不満,Xを搾り出す,novelty,2.8000000000000000
光,Xが満ちる,novelty,1.8000000000000000
愛,Xに漬かる,comprehensibility,2.5000000000000000
岩,Xが滲む,metaphoricity,3.0000000000000000
睡眠,Xに浸る,novelty,3.0000000000000000
言葉,Xが淀む,novelty,1.7000000000000000
絶望,Xを汲み取る,comprehensibility,2.6000000000000000
泥,Xが濁る,metaphoricity,2.0000000000000000
情報,Xがこぼれる,metaphoricity,2.7000000000000000
言葉,Xに浸す,metaphoricity,2.3000000000000000
砂,Xが渦巻く,metaphoricity,2.0000000000000000
声,Xを搾り出す,comprehensibility,3.5000000000000000
感情,Xですすぐ,novelty,3.2000000000000000
ネコ,Xを注ぐ,metaphoricity,1.7000000000000000
時間,Xに漬かる,novelty,3.5000000000000000
時間,Xが澄む,metaphoricity,2.6000000000000000
勇気,Xを啜る,novelty,3.5000000000000000
悲しみ,Xに溺れる,novelty,2.0000000000000000
金銭,Xに浸る,novelty,3.0000000000000000
空気,Xが滴る,metaphoricity,2.5000000000000000
ケーキ,Xが満ちる,novelty,3.7000000000000000
喜び,Xが滲む,comprehensibility,2.5000000000000000
音,Xを撒く,comprehensibility,1.1000000000000000
不満,Xが溜まる,metaphoricity,0.90000000000000000000
憎悪,Xを垂らす,novelty,3.8000000000000000
言葉,Xをかける,novelty,0.00000000000000000000
労働,Xを搾り出す,comprehensibility,1.6000000000000000
希望,Xを汲み取る,metaphoricity,1.4000000000000000
水,Xが満ちる,metaphoricity,0.60000000000000000000
絶望,Xが流れる,metaphoricity,2.4000000000000000
ネコ,Xを垂らす,comprehensibility,0.50000000000000000000
におい,Xが濁る,comprehensibility,2.2000000000000000
砂,Xを搾り出す,novelty,3.5000000000000000
時間,Xを撒き散らす,metaphoricity,2.4000000000000000
金銭,Xがこぼれる,metaphoricity,2.2000000000000000
喜び,Xが滴る,novelty,2.1000000000000000
安心,Xですすぐ,novelty,3.6000000000000000
気持ち,Xが滴る,metaphoricity,1.5000000000000000
音,Xがほとばしる,metaphoricity,2.0000000000000000
不満,Xが渦巻く,metaphoricity,2.0000000000000000
音,Xがしみる,comprehensibility,3.2000000000000000
恐怖,Xが満ちる,comprehensibility,3.0000000000000000
油,Xを啜る,comprehensibility,1.3000000000000000
希望,Xが流れる,comprehensibility,1.3000000000000000
砂,Xが溜まる,metaphoricity,0.60000000000000000000
絶望,Xを飲む,novelty,3.4000000000000000
泥,Xが溢れる,novelty,1.1000000000000000
言葉,Xが湧く,novelty,1.8000000000000000
情報,Xに浸る,novelty,2.4000000000000000
意図,Xがこぼれる,comprehensibility,1.2000000000000000
睡眠,Xがこぼれる,metaphoricity,2.7000000000000000
不安,Xが滲む,novelty,1.3000000000000000
ネコ,Xが流れ出る,novelty,4.0000000000000000
言葉,Xを飲む,metaphoricity,3.0000000000000000
怒り,Xですすぐ,novelty,3.7000000000000000
絶望,Xが湧く,metaphoricity,2.1000000000000000
空気,Xを搾り出す,comprehensibility,2.2000000000000000
金銭,Xに浮く,metaphoricity,3.0000000000000000
不安,Xが溜まる,novelty,2.0000000000000000
声,Xが滴る,metaphoricity,2.3000000000000000
アリ,Xに溺れる,comprehensibility,1.1000000000000000
労働,Xが滴る,metaphoricity,1.7000000000000000
岩,Xが渦巻く,metaphoricity,2.2000000000000000
情報,Xが満ちる,comprehensibility,3.1000000000000000
砂,Xが滲む,metaphoricity,2.3000000000000000
嫉妬,Xに漬かる,comprehensibility,1.2000000000000000
憎悪,Xが溢れる,novelty,1.1000000000000000
希望,Xが湧く,comprehensibility,3.5000000000000000
情熱,Xを浴びせる,metaphoricity,2.3000000000000000
不安,Xを搾り出す,metaphoricity,2.1000000000000000
言葉,Xが流れる,novelty,2.6000000000000000
におい,Xが流れ出る,metaphoricity,1.7000000000000000
油,Xですすぐ,metaphoricity,1.8000000000000000
恐怖,Xに浸る,novelty,2.4000000000000000
喜び,Xが渦巻く,comprehensibility,2.6000000000000000
睡眠,Xに浮く,metaphoricity,1.8000000000000000
悲しみ,Xを浴びせる,comprehensibility,1.3000000000000000
意図,Xに浮く,comprehensibility,0.50000000000000000000
泥,Xを垂らす,novelty,2.7000000000000000
金銭,Xが満ちる,comprehensibility,1.9000000000000000
音,Xが沸騰する,comprehensibility,1.1000000000000000
希望,Xに沈む,comprehensibility,1.2000000000000000
ケーキ,Xに浸る,comprehensibility,0.60000000000000000000
水,Xがこぼれる,comprehensibility,3.9000000000000000
岩,Xを搾り出す,novelty,3.4000000000000000
喜び,Xが溜まる,comprehensibility,1.7000000000000000
不満,Xが滲む,metaphoricity,2.5000000000000000
情報,Xに浮く,metaphoricity,2.5000000000000000
希望,Xが淀む,comprehensibility,1.8000000000000000
恐怖,Xがこぼれる,metaphoricity,2.6000000000000000
絶望,Xをかける,metaphoricity,1.1000000000000000
気持ち,Xを搾り出す,comprehensibility,2.1000000000000000
絶望,Xに沈む,metaphoricity,2.2000000000000000
羞恥心,Xを啜る,metaphoricity,2.1000000000000000
ネコ,Xが溢れる,comprehensibility,2.1000000000000000
岩,Xが溜まる,metaphoricity,2.1000000000000000
憎悪,Xが濁る,metaphoricity,2.3000000000000000
楽しさ,Xに漬かる,comprehensibility,2.8000000000000000
快楽,Xを啜る,metaphoricity,2.5000000000000000
睡眠,Xが満ちる,comprehensibility,1.00000000000000000000
泥,Xが流れ出る,comprehensibility,3.1000000000000000
絶望,Xが淀む,metaphoricity,1.9000000000000000
不安,Xが渦巻く,novelty,0.90000000000000000000
意図,Xが満ちる,metaphoricity,2.1000000000000000
絶望,Xに浸す,novelty,3.8000000000000000
希望,Xをかける,comprehensibility,1.8000000000000000
光,Xに浸る,comprehensibility,2.0000000000000000
におい,Xを注ぐ,novelty,3.4000000000000000
憎悪,Xに沈む,comprehensibility,2.5000000000000000
金銭,Xがしみる,comprehensibility,0.90000000000000000000
絶望,Xが濁る,comprehensibility,0.40000000000000000000
泥,Xを汲み取る,metaphoricity,0.50000000000000000000
言葉,Xが流れ出る,novelty,1.7000000000000000
恐怖,Xが沸騰する,comprehensibility,2.0000000000000000
におい,Xが流れる,metaphoricity,0.60000000000000000000
声,Xに溺れる,metaphoricity,2.5000000000000000
憎悪,Xが淀む,comprehensibility,1.5000000000000000
時間,Xですすぐ,comprehensibility,0.20000000000000000000
音,Xがこぼれる,metaphoricity,2.4000000000000000
不安,Xを浴びせる,novelty,2.8000000000000000
ネコ,Xが湧く,novelty,3.3000000000000000
アリ,Xが滴る,comprehensibility,0.50000000000000000000
労働,Xに溺れる,metaphoricity,2.8000000000000000
水,Xが沸騰する,metaphoricity,0.00000000000000000000
水,Xが漏れる,novelty,0.50000000000000000000
感情,Xに漬かる,comprehensibility,1.9000000000000000
金銭,Xがほとばしる,metaphoricity,1.7000000000000000
情熱,Xを搾り出す,novelty,3.0000000000000000
悲しみ,Xが溜まる,comprehensibility,2.2000000000000000
におい,Xを飲む,novelty,3.1000000000000000
意図,Xがほとばしる,comprehensibility,2.1000000000000000
睡眠,Xがほとばしる,metaphoricity,1.5000000000000000
希望,Xが濁る,metaphoricity,0.60000000000000000000
愛,Xですすぐ,novelty,3.8000000000000000
睡眠,Xがしみる,comprehensibility,1.00000000000000000000
羞恥心,Xに漬かる,novelty,3.0000000000000000
意図,Xがしみる,metaphoricity,2.2000000000000000
羞恥心,Xが澄む,metaphoricity,2.6000000000000000
言葉,Xを垂らす,comprehensibility,1.2000000000000000
情報,Xを撒く,comprehensibility,3.7000000000000000
憎悪,Xをかける,comprehensibility,0.70000000000000000000
快楽,Xが澄む,metaphoricity,2.1000000000000000
情熱,Xが溜まる,metaphoricity,2.0000000000000000
快楽,Xに漬かる,novelty,3.2000000000000000
情報,Xがほとばしる,metaphoricity,2.3000000000000000
情熱,Xが渦巻く,metaphoricity,2.7000000000000000
光,Xが沸騰する,novelty,3.5000000000000000
ネコ,Xをかける,novelty,3.4000000000000000
光,Xが漏れる,metaphoricity,1.8000000000000000
泥,Xが流れる,comprehensibility,3.4000000000000000
快楽,Xを撒き散らす,metaphoricity,1.8000000000000000
意図,Xを撒く,metaphoricity,1.4000000000000000
喜び,Xを浴びせる,comprehensibility,1.7000000000000000
睡眠,Xを撒く,comprehensibility,0.80000000000000000000
におい,Xを汲み取る,comprehensibility,2.4000000000000000
情報,Xがしみる,comprehensibility,2.0000000000000000
希望,Xが溢れる,novelty,0.80000000000000000000
羞恥心,Xを撒き散らす,metaphoricity,2.6000000000000000
言葉,Xを注ぐ,metaphoricity,1.8000000000000000
悲しみ,Xが渦巻く,comprehensibility,3.6000000000000000
ネコ,Xに浸す,metaphoricity,1.3000000000000000
アリ,Xが滲む,novelty,3.3000000000000000
理解,Xが滲む,metaphoricity,3.4000000000000000
ネコ,Xが淀む,novelty,3.7000000000000000
憎悪,Xが湧く,comprehensibility,3.7000000000000000
金銭,Xを撒く,comprehensibility,3.3000000000000000
岩,Xを浴びせる,metaphoricity,1.8000000000000000
ネコ,Xに沈む,novelty,3.8000000000000000
ケーキ,Xが漏れる,metaphoricity,1.00000000000000000000
ケーキ,Xが沸騰する,novelty,3.2000000000000000
音,Xに浸る,novelty,1.7000000000000000
安心,Xに漬かる,comprehensibility,1.8000000000000000
嫉妬,Xがこぼれる,novelty,2.1000000000000000
不安,Xが流れる,metaphoricity,2.3000000000000000
言葉,Xを搾り出す,novelty,0.90000000000000000000
労働,Xをかける,comprehensibility,0.70000000000000000000
不満,Xに浸す,metaphoricity,1.8000000000000000
光,Xに漬かる,metaphoricity,2.5000000000000000
不満,Xが淀む,novelty,3.6000000000000000
光,Xが澄む,novelty,2.9000000000000000
声,Xをかける,comprehensibility,3.7000000000000000
情熱,Xが流れ出る,novelty,2.9000000000000000
気持ち,Xを汲み取る,metaphoricity,1.00000000000000000000
楽しさ,Xに浸る,metaphoricity,1.9000000000000000
におい,Xを浴びせる,novelty,2.6000000000000000
喜び,Xを汲み取る,novelty,2.1000000000000000
不満,Xに沈む,novelty,2.9000000000000000
情熱,Xを垂らす,comprehensibility,0.80000000000000000000
憎悪,Xに溺れる,metaphoricity,2.5000000000000000
不満,Xをかける,novelty,3.7000000000000000
労働,Xが淀む,comprehensibility,0.50000000000000000000
勇気,Xがしみる,novelty,3.0000000000000000
言葉,Xが溜まる,metaphoricity,2.5000000000000000
空気,Xが流れる,comprehensibility,3.9000000000000000
恐怖,Xを撒き散らす,comprehensibility,2.9000000000000000
理解,Xが溢れる,comprehensibility,1.9000000000000000
不安,Xを飲む,novelty,3.4000000000000000
砂,Xが湧く,novelty,3.2000000000000000
声,Xに沈む,comprehensibility,1.6000000000000000
油,Xを撒く,comprehensibility,3.2000000000000000
ケーキ,Xに漬かる,metaphoricity,1.1000000000000000
絶望,Xが滲む,novelty,3.0000000000000000
水,Xを撒き散らす,metaphoricity,0.80000000000000000000
ケーキ,Xが澄む,novelty,3.6000000000000000
労働,Xに沈む,comprehensibility,1.5000000000000000
時間,Xが満ちる,metaphoricity,2.3000000000000000
安心,Xが漏れる,comprehensibility,1.1000000000000000
悲しみ,Xを垂らす,metaphoricity,2.9000000000000000
声,Xが淀む,comprehensibility,2.6000000000000000
勇気,Xを撒く,novelty,3.6000000000000000
情熱,Xを注ぐ,metaphoricity,0.40000000000000000000
愛,Xに浮く,novelty,3.1000000000000000
恐怖,Xが澄む,comprehensibility,0.80000000000000000000
絶望,Xが滴る,comprehensibility,1.8000000000000000
声,Xが湧く,comprehensibility,2.3000000000000000
油,Xがほとばしる,metaphoricity,1.9000000000000000
砂,Xに沈む,novelty,1.7000000000000000
気持ち,Xが流れる,comprehensibility,1.8000000000000000
岩,Xを飲む,metaphoricity,2.0000000000000000
労働,Xが湧く,comprehensibility,1.5000000000000000
油,Xがしみる,comprehensibility,3.2000000000000000
悲しみ,Xを注ぐ,comprehensibility,1.8000000000000000
アリ,Xが濁る,comprehensibility,0.40000000000000000000
感情,Xが漏れる,comprehensibility,2.6000000000000000
音,Xを啜る,comprehensibility,0.10000000000000000000
砂,Xが淀む,novelty,3.2000000000000000
言葉,Xが渦巻く,metaphoricity,2.5000000000000000
水,Xに漬かる,novelty,0.70000000000000000000
不安,Xを汲み取る,comprehensibility,3.4000000000000000
水,Xが澄む,metaphoricity,0.60000000000000000000
砂,Xに浸す,metaphoricity,1.9000000000000000
ケーキ,Xを撒き散らす,novelty,2.1000000000000000
希望,Xが滴る,metaphoricity,1.7000000000000000
光,Xを撒き散らす,novelty,2.4000000000000000
岩,Xが流れる,novelty,2.4000000000000000
喜び,Xを飲む,comprehensibility,0.60000000000000000000
嫉妬,Xに浸る,metaphoricity,3.0000000000000000
空気,Xを汲み取る,metaphoricity,2.5000000000000000
羞恥心,Xが漏れる,novelty,3.3000000000000000
楽しさ,Xがこぼれる,novelty,2.6000000000000000
快楽,Xが沸騰する,metaphoricity,2.2000000000000000
砂,Xをかける,novelty,0.80000000000000000000
不満,Xが湧く,novelty,1.5000000000000000
快楽,Xが漏れる,novelty,3.4000000000000000
怒り,Xがほとばしる,novelty,1.00000000000000000000
時間,Xに浮く,comprehensibility,0.40000000000000000000
羞恥心,Xが沸騰する,metaphoricity,2.2000000000000000
悲しみ,Xを飲む,comprehensibility,2.3000000000000000
におい,Xが溜まる,novelty,1.00000000000000000000
不満,Xが溢れる,comprehensibility,3.8000000000000000
感情,Xがこぼれる,novelty,1.00000000000000000000
音,Xが澄む,comprehensibility,3.5000000000000000
安心,Xに浸る,metaphoricity,2.3000000000000000
空気,Xが流れ出る,comprehensibility,3.4000000000000000
理解,Xをかける,novelty,3.6000000000000000
アリ,Xをかける,metaphoricity,1.2000000000000000
水,Xを啜る,metaphoricity,0.00000000000000000000
時間,Xを撒く,metaphoricity,2.6000000000000000
恐怖,Xを啜る,comprehensibility,0.70000000000000000000
油,Xが満ちる,comprehensibility,2.6000000000000000
岩,Xを注ぐ,metaphoricity,1.5000000000000000
情熱,Xを飲む,metaphoricity,2.7000000000000000
アリ,Xが淀む,metaphoricity,1.7000000000000000
におい,Xを搾り出す,metaphoricity,1.2000000000000000
理解,Xに浸す,metaphoricity,2.3000000000000000
快楽,Xがこぼれる,comprehensibility,1.7000000000000000
不安,Xが流れ出る,metaphoricity,2.6000000000000000
憎悪,Xが滴る,metaphoricity,2.3000000000000000
アリ,Xに浸す,novelty,3.7000000000000000
ネコ,Xが滲む,metaphoricity,1.9000000000000000
理解,Xが淀む,novelty,3.2000000000000000
楽しさ,Xが漏れる,comprehensibility,1.4000000000000000
労働,Xが溢れる,novelty,3.4000000000000000
羞恥心,Xがこぼれる,comprehensibility,2.1000000000000000
喜び,Xを注ぐ,comprehensibility,1.8000000000000000
アリ,Xに沈む,metaphoricity,1.4000000000000000
情熱,Xが流れる,novelty,2.9000000000000000
声,Xが溢れる,novelty,1.6000000000000000
理解,Xに沈む,novelty,3.9000000000000000
空気,Xを垂らす,novelty,3.8000000000000000
情報,Xですすぐ,metaphoricity,1.9000000000000000
言葉,Xを浴びせる,metaphoricity,1.9000000000000000
絶望,Xに溺れる,comprehensibility,2.1000000000000000
声,Xが濁る,metaphoricity,2.3000000000000000
岩,Xが流れ出る,novelty,2.4000000000000000
意図,Xですすぐ,comprehensibility,0.50000000000000000000
理解,Xが湧く,novelty,2.7000000000000000
喜び,Xを垂らす,metaphoricity,3.3000000000000000
愛,Xがほとばしる,novelty,1.3000000000000000
砂,Xが溢れる,comprehensibility,2.9000000000000000
アリ,Xが湧く,metaphoricity,1.9000000000000000
睡眠,Xですすぐ,metaphoricity,1.8000000000000000
嫉妬,Xが漏れる,comprehensibility,1.9000000000000000
光,Xを啜る,novelty,3.3000000000000000
気持ち,Xを垂らす,novelty,3.4000000000000000
労働,Xが濁る,metaphoricity,2.3000000000000000
油,Xに浮く,metaphoricity,0.40000000000000000000
ケーキ,Xを啜る,novelty,2.9000000000000000
音,Xを撒き散らす,comprehensibility,2.9000000000000000
希望,Xに溺れる,metaphoricity,2.6000000000000000
金銭,Xですすぐ,metaphoricity,3.1000000000000000
勇気,Xが満ちる,novelty,1.3000000000000000
安心,Xがこぼれる,novelty,3.2000000000000000
時間,Xがほとばしる,comprehensibility,0.80000000000000000000
感情,Xに浸る,metaphoricity,2.7000000000000000
気持ち,Xが流れ出る,comprehensibility,2.7000000000000000
怒り,Xに浮く,novelty,3.7000000000000000
悲しみ,Xを汲み取る,novelty,0.50000000000000000000
岩,Xを垂らす,comprehensibility,1.3000000000000000
不安,Xを注ぐ,novelty,3.0000000000000000
時間,Xがしみる,metaphoricity,2.5000000000000000
におい,Xが渦巻く,novelty,2.6000000000000000
泥,Xを搾り出す,comprehensibility,2.4000000000000000
理解,Xに浮く,novelty,3.7000000000000000
情熱,Xに浸る,metaphoricity,2.1000000000000000
アリ,Xに浮く,metaphoricity,1.2000000000000000
労働,Xがしみる,metaphoricity,1.5000000000000000
不安,Xが沸騰する,comprehensibility,2.2000000000000000
勇気,Xに浸す,comprehensibility,0.80000000000000000000
声,Xがほとばしる,comprehensibility,2.7000000000000000
油,Xが湧く,metaphoricity,1.5000000000000000
楽しさ,Xが流れ出る,novelty,2.9000000000000000
泥,Xが澄む,metaphoricity,1.4000000000000000
恐怖,Xを浴びせる,novelty,2.3000000000000000
声,Xがしみる,metaphoricity,2.5000000000000000
泥,Xに漬かる,novelty,2.5000000000000000
労働,Xがほとばしる,comprehensibility,1.00000000000000000000
安心,Xを飲む,metaphoricity,1.6000000000000000
希望,Xですすぐ,comprehensibility,0.30000000000000000000
悲しみ,Xに浸る,comprehensibility,3.4000000000000000
金銭,Xに溺れる,comprehensibility,3.2000000000000000
時間,Xが濁る,metaphoricity,3.0000000000000000
におい,Xを撒き散らす,comprehensibility,3.5000000000000000
空気,Xが沸騰する,metaphoricity,2.0000000000000000
快楽,Xを汲み取る,metaphoricity,1.4000000000000000
嫉妬,Xを注ぐ,metaphoricity,2.9000000000000000
意図,Xに溺れる,metaphoricity,2.6000000000000000
睡眠,Xに溺れる,comprehensibility,1.9000000000000000
空気,Xが漏れる,novelty,0.40000000000000000000
羞恥心,Xを汲み取る,metaphoricity,1.1000000000000000
絶望,Xですすぐ,metaphoricity,2.1000000000000000
楽しさ,Xを垂らす,comprehensibility,0.70000000000000000000
安心,Xが流れる,novelty,3.6000000000000000
音,Xが渦巻く,novelty,2.2000000000000000
不満,Xがほとばしる,novelty,2.2000000000000000
怒り,Xが湧く,novelty,0.40000000000000000000
情報,Xに溺れる,comprehensibility,3.6000000000000000
喜び,Xが漏れる,metaphoricity,2.3000000000000000
気持ち,Xが沸騰する,metaphoricity,3.0000000000000000
音,Xが溜まる,novelty,3.0000000000000000
嫉妬,Xを垂らす,comprehensibility,1.1000000000000000
喜び,Xが沸騰する,novelty,2.9000000000000000
怒り,Xが淀む,novelty,3.3000000000000000
気持ち,Xが漏れる,novelty,2.5000000000000000
アリ,Xが満ちる,comprehensibility,0.40000000000000000000
怒り,Xに浸す,metaphoricity,2.3000000000000000
におい,Xが澄む,comprehensibility,2.1000000000000000
油,Xをかける,metaphoricity,1.3000000000000000
時間,Xが溢れる,novelty,2.8000000000000000
光,Xを浴びせる,comprehensibility,3.6000000000000000
怒り,Xに沈む,novelty,2.1000000000000000
楽しさ,Xを注ぐ,metaphoricity,2.4000000000000000
感情,Xが流れる,novelty,2.3000000000000000
岩,Xが漏れる,comprehensibility,0.70000000000000000000
ケーキ,Xを浴びせる,comprehensibility,0.80000000000000000000
怒り,Xをかける,novelty,3.2000000000000000
音,Xを搾り出す,metaphoricity,2.4000000000000000
愛,Xが溢れる,comprehensibility,3.7000000000000000
油,Xに沈む,metaphoricity,1.2000000000000000
情熱,Xがこぼれる,novelty,1.6000000000000000
砂,Xがほとばしる,novelty,3.5000000000000000
労働,Xを撒く,metaphoricity,1.6000000000000000
感情,Xを飲む,metaphoricity,3.0000000000000000
羞恥心,Xが流れる,comprehensibility,0.40000000000000000000
声,Xを撒く,metaphoricity,2.6000000000000000
油,Xが淀む,metaphoricity,1.4000000000000000
嫉妬,Xが流れ出る,novelty,3.8000000000000000
快楽,Xが流れる,comprehensibility,1.4000000000000000
泥,Xを撒き散らす,metaphoricity,0.70000000000000000000
油,Xに浸す,novelty,1.00000000000000000000
労働,Xに浮く,comprehensibility,0.30000000000000000000
油,Xが濁る,comprehensibility,3.4000000000000000
勇気,Xが溢れる,metaphoricity,2.6000000000000000
ケーキ,Xが渦巻く,comprehensibility,0.50000000000000000000
楽しさ,Xを飲む,metaphoricity,2.2000000000000000
恐怖,Xが溜まる,novelty,2.7000000000000000
アリ,Xがしみる,comprehensibility,0.00000000000000000000
アリ,Xがほとばしる,metaphoricity,1.2000000000000000
愛,Xが湧く,novelty,1.7000000000000000
気持ち,Xがこぼれる,comprehensibility,2.2000000000000000
理解,Xがほとばしる,novelty,3.5000000000000000
声,Xに浮く,comprehensibility,0.60000000000000000000
金銭,Xが滴る,comprehensibility,1.00000000000000000000
におい,Xを啜る,comprehensibility,1.4000000000000000
安心,Xが流れ出る,novelty,3.2000000000000000
悲しみ,Xが沸騰する,novelty,3.0000000000000000
睡眠,Xが滴る,comprehensibility,0.20000000000000000000
恐怖,Xを搾り出す,metaphoricity,2.7000000000000000
不満,Xに浮く,novelty,3.6000000000000000
安心,Xを垂らす,comprehensibility,0.70000000000000000000
時間,Xが湧く,comprehensibility,1.5000000000000000
感情,Xを注ぐ,metaphoricity,3.2000000000000000
楽しさ,Xが流れる,novelty,3.8000000000000000
悲しみ,Xが漏れる,metaphoricity,2.3000000000000000
意図,Xが滴る,metaphoricity,2.3000000000000000
ネコ,Xですすぐ,novelty,3.4000000000000000
水,Xを搾り出す,comprehensibility,3.6000000000000000
不安,Xに浸る,novelty,2.8000000000000000
情熱,Xが漏れる,comprehensibility,1.6000000000000000
情報,Xが滲む,novelty,3.0000000000000000
光,Xが渦巻く,comprehensibility,2.1000000000000000
岩,Xがこぼれる,novelty,2.8000000000000000
光,Xが溜まる,comprehensibility,1.9000000000000000
情報,Xが滴る,comprehensibility,2.3000000000000000
泥,Xを啜る,metaphoricity,3.1000000000000000
怒り,Xが溢れる,comprehensibility,3.6000000000000000
労働,Xが満ちる,metaphoricity,2.0000000000000000
愛,Xをかける,novelty,2.7000000000000000
時間,Xに沈む,comprehensibility,0.70000000000000000000
感情,Xを垂らす,comprehensibility,1.5000000000000000
安心,Xを注ぐ,metaphoricity,2.6000000000000000
岩,Xに浸る,metaphoricity,1.6000000000000000
声,Xが満ちる,metaphoricity,2.4000000000000000
羞恥心,Xが流れ出る,comprehensibility,2.0000000000000000
嫉妬,Xが流れる,novelty,3.1000000000000000
憎悪,Xですすぐ,comprehensibility,0.00000000000000000000
時間,Xが淀む,comprehensibility,0.90000000000000000000
快楽,Xが流れ出る,comprehensibility,1.9000000000000000
不安,Xがこぼれる,metaphoricity,2.5000000000000000
睡眠,Xが滲む,novelty,3.9000000000000000
音,Xを浴びせる,novelty,2.3000000000000000
愛,Xに浸す,metaphoricity,2.5000000000000000
愛,Xが淀む,novelty,3.0000000000000000
羞恥心,Xを垂らす,novelty,3.5000000000000000
アリ,Xを撒く,comprehensibility,2.0000000000000000
言葉,Xに漬かる,comprehensibility,1.4000000000000000
快楽,Xを垂らす,novelty,3.5000000000000000
金銭,Xが滲む,novelty,3.0000000000000000
空気,Xがこぼれる,comprehensibility,2.5000000000000000
嫉妬,Xを飲む,metaphoricity,2.7000000000000000
勇気,Xが濁る,novelty,3.7000000000000000
恐怖,Xが渦巻く,novelty,0.60000000000000000000
愛,Xに沈む,novelty,2.2000000000000000
喜び,Xに浸る,comprehensibility,3.7000000000000000
時間,Xをかける,comprehensibility,3.8000000000000000
ケーキ,Xが溜まる,comprehensibility,1.1000000000000000
感情,Xが流れ出る,novelty,0.60000000000000000000
砂,Xに浮く,novelty,3.7000000000000000
ケーキ,Xを注ぐ,comprehensibility,0.00000000000000000000
悲しみ,Xを撒き散らす,novelty,2.2000000000000000
泥,Xがこぼれる,comprehensibility,3.1000000000000000
怒り,Xが滲む,metaphoricity,2.4000000000000000
情報,Xが濁る,comprehensibility,2.0000000000000000
水,Xを垂らす,novelty,0.90000000000000000000
音,Xを汲み取る,comprehensibility,2.0000000000000000
砂,Xですすぐ,novelty,2.9000000000000000
安心,Xを搾り出す,novelty,3.6000000000000000
不安,Xを啜る,comprehensibility,1.00000000000000000000
意図,Xが溢れる,novelty,2.9000000000000000
希望,Xを撒く,metaphoricity,1.9000000000000000
恐怖,Xが流れ出る,metaphoricity,3.5000000000000000
感情,Xが渦巻く,metaphoricity,2.1000000000000000
言葉,Xが漏れる,comprehensibility,3.1000000000000000
安心,Xが溜まる,metaphoricity,2.3000000000000000
憎悪,Xに浮く,comprehensibility,0.50000000000000000000
絶望,Xを撒く,comprehensibility,1.1000000000000000
楽しさ,Xを浴びせる,metaphoricity,2.4000000000000000
空気,Xを啜る,metaphoricity,1.8000000000000000
におい,Xに浸る,novelty,1.9000000000000000
油,Xが滲む,novelty,0.40000000000000000000
光,Xを注ぐ,comprehensibility,2.8000000000000000
水,Xが流れ出る,comprehensibility,3.8000000000000000
勇気,Xが滴る,novelty,3.4000000000000000
絶望,Xがほとばしる,metaphoricity,2.2000000000000000
ネコ,Xに浮く,novelty,3.5000000000000000
不満,Xですすぐ,novelty,3.6000000000000000
安心,Xが渦巻く,metaphoricity,1.6000000000000000
音,Xが流れる,metaphoricity,0.80000000000000000000
勇気,Xが滲む,comprehensibility,2.0000000000000000
